label,x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21,x22,y22,z22,x23,y23,z23,x24,y24,z24,x25,y25,z25,x26,y26,z26,x27,y27,z27,x28,y28,z28,x29,y29,z29,x30,y30,z30,x31,y31,z31,x32,y32,z32,x33,y33,z33,x34,y34,z34,x35,y35,z35,x36,y36,z36,x37,y37,z37,x38,y38,z38,x39,y39,z39,x40,y40,z40,x41,y41,z41
AKU,0.4078883230686188,0.9009944200515747,2.5857443120003154e-07,0.4273741841316223,0.8284289836883545,-0.003766887355595827,0.41572117805480957,0.7666504979133606,-0.004907094873487949,0.38801783323287964,0.7228128910064697,-0.005477488972246647,0.3755679726600647,0.6843110918998718,-0.005843176972121,0.34396615624427795,0.7516146302223206,0.0004349412047304213,0.30092209577560425,0.7112119197845459,-0.0011661408934742212,0.2757449746131897,0.6933090686798096,-0.0038135226350277662,0.25654882192611694,0.6803237795829773,-0.005865337792783976,0.31914180517196655,0.7832170724868774,-0.0003548467066138983,0.2763821482658386,0.7339568734169006,-0.00022027260274626315,0.24970689415931702,0.7058171629905701,-0.002164519624784589,0.23072466254234314,0.6843588352203369,-0.0041479929350316525,0.3034437894821167,0.8195002675056458,-0.0016671554185450077,0.2636939287185669,0.7723900675773621,-0.002352921525016427,0.24040809273719788,0.744098424911499,-0.004883294925093651,0.22447499632835388,0.722407341003418,-0.007374271750450134,0.29425764083862305,0.8591175079345703,-0.003148718737065792,0.2638213336467743,0.8220787048339844,-0.003586312523111701,0.2472195029258728,0.7990175485610962,-0.0028262222185730934,0.23534062504768372,0.7785705327987671,-0.0020575709640979767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.41204458475112915,0.8969964385032654,2.3827085726679798e-07,0.42821961641311646,0.8265714049339294,-0.0022170492447912693,0.4152134656906128,0.7650265693664551,-0.0036430873442441225,0.3875545561313629,0.7227224111557007,-0.0048005166463553905,0.3761447072029114,0.6859531402587891,-0.005732338409870863,0.3450752794742584,0.7489407658576965,-0.00013918793410994112,0.3009866178035736,0.7121012806892395,-0.0026039553340524435,0.27571141719818115,0.6957501173019409,-0.005762035027146339,0.25712016224861145,0.6839065551757812,-0.007941602729260921,0.32077136635780334,0.7801169157028198,-0.0018974537961184978,0.2762594521045685,0.7344735860824585,-0.0023571462370455265,0.24965158104896545,0.7074348330497742,-0.004032636992633343,0.23080798983573914,0.686012327671051,-0.00566360866650939,0.30454254150390625,0.8163449168205261,-0.003954673185944557,0.263039767742157,0.7734661102294922,-0.004724884405732155,0.2393421083688736,0.7467712163925171,-0.006451708730310202,0.22341792285442352,0.7256620526313782,-0.008307360112667084,0.2950330972671509,0.8558340072631836,-0.006116983946412802,0.26393869519233704,0.8214607238769531,-0.00592439342290163,0.24743962287902832,0.8006508946418762,-0.004098217468708754,0.23595471680164337,0.7820827960968018,-0.0024871015921235085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.5757956504821777,0.9078460931777954,3.019352732280822e-07,0.5934919118881226,0.8351010084152222,-0.008403653278946877,0.5754687190055847,0.765861451625824,-0.011712491512298584,0.5461050868034363,0.7208497524261475,-0.013524295762181282,0.5329135656356812,0.6835627555847168,-0.015567528083920479,0.5081304311752319,0.7600702047348022,-0.013119003735482693,0.456977903842926,0.7164044380187988,-0.019985849037766457,0.42573586106300354,0.6912307143211365,-0.025244440883398056,0.40064537525177,0.6724599599838257,-0.028923485428094864,0.4841221868991852,0.7929847836494446,-0.013816707767546177,0.43147599697113037,0.7418320775032043,-0.018656786531209946,0.39868560433387756,0.7092585563659668,-0.023722585290670395,0.37405407428741455,0.6844170689582825,-0.027543457224965096,0.46785926818847656,0.8298805356025696,-0.014593424275517464,0.41987353563308716,0.7833002209663391,-0.018474988639354706,0.3907136619091034,0.7527377605438232,-0.023972921073436737,0.3700890839099884,0.7293593287467957,-0.02839783765375614,0.4589165151119232,0.869117796421051,-0.01583605445921421,0.4233991205692291,0.8342805504798889,-0.01978396810591221,0.4024396538734436,0.8135506510734558,-0.02160874381661415,0.3868342638015747,0.7957438230514526,-0.022337259724736214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.6032692790031433,0.930275559425354,2.973280857077043e-07,0.615653395652771,0.8487871289253235,-0.004819805268198252,0.6000927686691284,0.7806572914123535,-0.008095743134617805,0.5652463436126709,0.7338868379592896,-0.009613028727471828,0.5466833114624023,0.6910278797149658,-0.010507464408874512,0.5271309018135071,0.7752902507781982,-0.008808604441583157,0.4679728150367737,0.7293907403945923,-0.012316146865487099,0.43489035964012146,0.7076488733291626,-0.014199900440871716,0.40914055705070496,0.692025899887085,-0.015077069401741028,0.5013922452926636,0.8099145889282227,-0.008522966876626015,0.4423096477985382,0.7558614611625671,-0.011172473430633545,0.40751931071281433,0.7266296148300171,-0.012996550649404526,0.38342219591140747,0.7051360607147217,-0.014048025012016296,0.4856923818588257,0.8473891019821167,-0.007799174636602402,0.4335087537765503,0.7974107265472412,-0.00845455564558506,0.4029597342014313,0.7660205960273743,-0.010337303392589092,0.3824751377105713,0.7432258129119873,-0.012177449651062489,0.47865796089172363,0.8855740427970886,-0.0070793177001178265,0.43886005878448486,0.8437426090240479,-0.006354548502713442,0.4171634614467621,0.8190751075744629,-0.004227402154356241,0.40135595202445984,0.7982288599014282,-0.0019881988409906626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.6018226146697998,0.925064206123352,3.3262801935052266e-07,0.6185507774353027,0.8399383425712585,-0.009465862065553665,0.599875271320343,0.7643047571182251,-0.013109352439641953,0.5635692477226257,0.7161716818809509,-0.01409848127514124,0.5436835885047913,0.6738899350166321,-0.01419761497527361,0.5201240181922913,0.7552065849304199,-0.011929861269891262,0.46181610226631165,0.7048664689064026,-0.0158329326659441,0.4290490448474884,0.6811254620552063,-0.018934601917862892,0.4031667113304138,0.6648958921432495,-0.021079448983073235,0.49348175525665283,0.7927345037460327,-0.010089707560837269,0.435450941324234,0.7352515459060669,-0.011964792385697365,0.4007878303527832,0.7035728693008423,-0.014822931960225105,0.37651026248931885,0.6818608045578003,-0.017258858308196068,0.4772951304912567,0.8328957557678223,-0.008340633474290371,0.42558950185775757,0.778441309928894,-0.009277265518903732,0.3941136598587036,0.7453240156173706,-0.013107826933264732,0.3721292018890381,0.7213044762611389,-0.01685969904065132,0.46956974267959595,0.8737378120422363,-0.00706646591424942,0.43122580647468567,0.8309417963027954,-0.009067194536328316,0.40843790769577026,0.8058750629425049,-0.009970849379897118,0.3909374475479126,0.7837400436401367,-0.009926187805831432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.6192175149917603,0.8825284838676453,3.5507662232703296e-07,0.6325313448905945,0.7967838644981384,-0.012923925183713436,0.6097980737686157,0.7166143655776978,-0.01798018254339695,0.5724647641181946,0.6643205881118774,-0.020868578925728798,0.5516358613967896,0.619752049446106,-0.02315700054168701,0.5255899429321289,0.7115152478218079,-0.014978591352701187,0.4641810655593872,0.6554046273231506,-0.02402450703084469,0.4271058142185211,0.6269026398658752,-0.030400117859244347,0.39790838956832886,0.6080001592636108,-0.03440830484032631,0.4996940493583679,0.7502198815345764,-0.014199073426425457,0.43640726804733276,0.6871945858001709,-0.02146385796368122,0.39701196551322937,0.65065598487854,-0.02744394540786743,0.36829787492752075,0.6248867511749268,-0.031461235135793686,0.4843440651893616,0.7917932868003845,-0.014115698635578156,0.4255083203315735,0.7336596250534058,-0.020043015480041504,0.38939762115478516,0.6977066397666931,-0.025494372472167015,0.36385542154312134,0.6705477237701416,-0.029513109475374222,0.4778522253036499,0.8349613547325134,-0.01489025168120861,0.43381181359291077,0.792900025844574,-0.02058536745607853,0.40761598944664,0.7674228549003601,-0.022283421829342842,0.3887956738471985,0.7453480958938599,-0.022291986271739006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.659706711769104,0.8310520648956299,3.7066627101012273e-07,0.6704763770103455,0.7344346046447754,-0.007845189422369003,0.6415642499923706,0.6519002318382263,-0.010496038012206554,0.6024997234344482,0.5994130969047546,-0.011624419130384922,0.5778206586837769,0.5572549104690552,-0.011956673115491867,0.5501594543457031,0.6525188684463501,-0.009959953837096691,0.4809284210205078,0.5997065901756287,-0.016979768872261047,0.439351350069046,0.5709555149078369,-0.02236064150929451,0.4073200821876526,0.5513383150100708,-0.025646330788731575,0.5235317945480347,0.6954472064971924,-0.010775345377624035,0.4527950882911682,0.6354219317436218,-0.016454705968499184,0.408976674079895,0.5990748405456543,-0.0212917048484087,0.377300500869751,0.5730671882629395,-0.02422233670949936,0.5075532793998718,0.741603434085846,-0.011711246334016323,0.44206559658050537,0.6851562857627869,-0.015514860861003399,0.40283259749412537,0.6503340005874634,-0.019432328641414642,0.37517988681793213,0.6243515610694885,-0.022231079638004303,0.502005934715271,0.789462149143219,-0.013185136020183563,0.4540671110153198,0.7467342615127563,-0.015901101753115654,0.4254007935523987,0.7216582894325256,-0.015189875848591328,0.4049872159957886,0.7007886171340942,-0.013379343785345554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.7156385183334351,0.8274887204170227,4.4633173956754035e-07,0.7384603023529053,0.7148041725158691,-0.01222493126988411,0.7101712226867676,0.6207185983657837,-0.016874385997653008,0.6573910117149353,0.5625876188278198,-0.017497790977358818,0.6285242438316345,0.5085129737854004,-0.017733465880155563,0.6054256558418274,0.620810329914093,-0.02354699745774269,0.5221776962280273,0.5590230822563171,-0.030964501202106476,0.47536712884902954,0.5283076167106628,-0.034017812460660934,0.4390524923801422,0.5063897967338562,-0.0357261560857296,0.5714518427848816,0.6738742589950562,-0.02158546820282936,0.4870353639125824,0.596497654914856,-0.030140720307826996,0.4362761676311493,0.5549822449684143,-0.035291869193315506,0.40061599016189575,0.5269851684570312,-0.03753576800227165,0.551822304725647,0.7285951375961304,-0.018891949206590652,0.47442078590393066,0.6602597832679749,-0.026127973571419716,0.42856067419052124,0.6208555698394775,-0.03344038128852844,0.39515578746795654,0.5931150317192078,-0.037697188556194305,0.5458258986473083,0.785143256187439,-0.016105348244309425,0.488457053899765,0.730614423751831,-0.021640902385115623,0.4552752673625946,0.7006184458732605,-0.023779168725013733,0.42873644828796387,0.6744281649589539,-0.023547952994704247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.7732807993888855,0.8555129170417786,5.218722094468831e-07,0.7914351224899292,0.7281798124313354,-0.004695241805166006,0.7580136060714722,0.6278609037399292,-0.005630540661513805,0.6980410814285278,0.5626609921455383,-0.0032252068631350994,0.6664050817489624,0.5029292106628418,8.80491134012118e-05,0.6446593999862671,0.6334115266799927,-0.015475878491997719,0.5512528419494629,0.5584073066711426,-0.018594611436128616,0.5002490878105164,0.5238327980041504,-0.018188724294304848,0.4600828289985657,0.4999237656593323,-0.017154401168227196,0.6075998544692993,0.6948390007019043,-0.01454458013176918,0.5123416781425476,0.6025393009185791,-0.021388156339526176,0.4553125500679016,0.5545324087142944,-0.023635562509298325,0.41371631622314453,0.5209518074989319,-0.02333071269094944,0.5866983532905579,0.7551090121269226,-0.012065713293850422,0.49980852007865906,0.6735604405403137,-0.016489727422595024,0.45014724135398865,0.6260939240455627,-0.02020290121436119,0.41505318880081177,0.5940598249435425,-0.021517548710107803,0.58018559217453,0.8134412169456482,-0.008739965036511421,0.5121172666549683,0.7442998290061951,-0.008720478974282742,0.4766673445701599,0.7077963948249817,-0.005519765894860029,0.4504775404930115,0.6784787178039551,-0.0013577014906331897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.8036906123161316,0.8713812828063965,5.099383315609884e-07,0.8218859434127808,0.7414203882217407,-0.0020622957963496447,0.7885994911193848,0.6368100643157959,-0.0013307640329003334,0.7272366285324097,0.5664241313934326,0.0018517330754548311,0.694476306438446,0.5007827877998352,0.006068599410355091,0.6662710309028625,0.6369411945343018,-0.00589288305491209,0.5723212361335754,0.5582887530326843,-0.006644992157816887,0.5199071764945984,0.5226092338562012,-0.005809918511658907,0.4782123863697052,0.49711066484451294,-0.004975603893399239,0.6275822520256042,0.6956762075424194,-0.006089578848332167,0.5312800407409668,0.6027668118476868,-0.010250791907310486,0.47315317392349243,0.5545567274093628,-0.012997599318623543,0.42938002943992615,0.5190471410751343,-0.013509713113307953,0.6070994734764099,0.7565524578094482,-0.004976383410394192,0.5189552903175354,0.676021158695221,-0.007300085388123989,0.46702587604522705,0.6281196475028992,-0.01136225275695324,0.4288872480392456,0.5949113965034485,-0.013531031087040901,0.6026847958564758,0.8173116445541382,-0.0029558397363871336,0.5337275862693787,0.7508017420768738,-0.0007131684105843306,0.49577856063842773,0.7139239311218262,0.0031263239216059446,0.46646246314048767,0.6845245957374573,0.00737333158031106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.8311772346496582,0.8361570835113525,4.3353119849598443e-07,0.843626856803894,0.7079166173934937,0.0020074346102774143,0.8137309551239014,0.6068846583366394,0.0032004781533032656,0.7580621838569641,0.5410662889480591,0.005746130365878344,0.725651204586029,0.48304975032806396,0.009193327277898788,0.7006493210792542,0.6082922220230103,-0.005122997332364321,0.6077165007591248,0.533959686756134,-0.007485813461244106,0.5579891800880432,0.5006716847419739,-0.007515961304306984,0.5194258093833923,0.4767274558544159,-0.006700530182570219,0.6634106636047363,0.6658225655555725,-0.0074552325531840324,0.5696953535079956,0.5775198936462402,-0.01222563348710537,0.5145176649093628,0.5319502353668213,-0.014927984215319157,0.473885715007782,0.4980013966560364,-0.015524971298873425,0.6430363655090332,0.7239739298820496,-0.00816077645868063,0.5579899549484253,0.6497645378112793,-0.010212562046945095,0.5088402032852173,0.6055792570114136,-0.013105198740959167,0.4741712808609009,0.5750902891159058,-0.0147028136998415,0.6379089951515198,0.7807349562644958,-0.007813082076609135,0.5732352137565613,0.7181128263473511,-0.0049691530875861645,0.537540853023529,0.6847074627876282,-8.51070144562982e-05,0.5104585289955139,0.6578372120857239,0.004705570638179779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.8404487371444702,0.8270212411880493,3.9178831912067835e-07,0.8537759780883789,0.7042673826217651,0.0036830760072916746,0.8244379758834839,0.6094151139259338,0.006085691042244434,0.7688462734222412,0.5486700534820557,0.00928483810275793,0.7385285496711731,0.4942161738872528,0.012688539922237396,0.7153577208518982,0.6113908886909485,-0.003113329177722335,0.6256225109100342,0.5413760542869568,-0.004987357649952173,0.5767565369606018,0.5097290277481079,-0.00525206932798028,0.5388312339782715,0.48743075132369995,-0.005189535208046436,0.6801389455795288,0.6649816036224365,-0.00650749308988452,0.5875096917152405,0.5809138417243958,-0.01074855588376522,0.5332273840904236,0.5386264324188232,-0.014470353722572327,0.4930490255355835,0.5078486204147339,-0.016371550038456917,0.661034107208252,0.7204026579856873,-0.008150825276970863,0.5769886374473572,0.648344099521637,-0.010490544140338898,0.5288420915603638,0.6068795919418335,-0.015299560502171516,0.4941970705986023,0.5788384079933167,-0.018734896555542946,0.6559167504310608,0.7770355343818665,-0.008433139882981777,0.5917930603027344,0.7198089361190796,-0.007218267768621445,0.5563896298408508,0.6892535090446472,-0.004619026090949774,0.5291200876235962,0.6645224094390869,-0.001836975570768118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.8114991784095764,0.8237733840942383,4.670416444696457e-07,0.8363950848579407,0.736029863357544,-0.015791047364473343,0.811077356338501,0.6597699522972107,-0.022570209577679634,0.7689436674118042,0.6159139275550842,-0.025592224672436714,0.7439073324203491,0.5728505849838257,-0.029403241351246834,0.7271180152893066,0.6566585302352905,-0.02948799915611744,0.6641519665718079,0.6041403412818909,-0.04037671908736229,0.62386554479599,0.5743588209152222,-0.04587414115667343,0.5913166999816895,0.5539230704307556,-0.049691103398799896,0.7010784149169922,0.7003788352012634,-0.027976367622613907,0.6336439251899719,0.6366485357284546,-0.039956025779247284,0.5902795195579529,0.5962688326835632,-0.0475274883210659,0.5576074123382568,0.5668540000915527,-0.05212738737463951,0.6858317255973816,0.7477573156356812,-0.02635101228952408,0.6201973557472229,0.6894344687461853,-0.03838630020618439,0.5796043276786804,0.6536417603492737,-0.04852551594376564,0.5483759045600891,0.6248356103897095,-0.0546538308262825,0.6801975965499878,0.7976714372634888,-0.02476784586906433,0.6292891502380371,0.7576616406440735,-0.03731730207800865,0.5988863110542297,0.7309954762458801,-0.044534262269735336,0.5747464895248413,0.7051219344139099,-0.04799356311559677,0.8473028540611267,0.8590532541275024,2.9636856879733386e-07,0.8491839170455933,0.7489343881607056,0.006767753511667252,0.8183904886245728,0.6658061146736145,0.0089808264747262,0.7692903280258179,0.6164896488189697,0.010855970904231071,0.7414469122886658,0.5699027180671692,0.01265441719442606,0.7375092506408691,0.666044294834137,-0.0009051987435668707,0.6608157157897949,0.6029664874076843,-0.004601547960191965,0.619162917137146,0.5737495422363281,-0.005634097848087549,0.5874109864234924,0.552096426486969,-0.0054236771538853645,0.7083680629730225,0.7113580703735352,-0.006142307538539171,0.6291822791099548,0.6360504031181335,-0.010150494053959846,0.5843590497970581,0.595604419708252,-0.012344644404947758,0.5514944195747375,0.5629785656929016,-0.013204922899603844,0.6913818717002869,0.7587488293647766,-0.009758946485817432,0.6188772320747375,0.6928683519363403,-0.010804256424307823,0.5784587264060974,0.654090404510498,-0.012258225120604038,0.5492303967475891,0.6248221397399902,-0.01378755085170269,0.6865530610084534,0.8091102838516235,-0.0121921943500638,0.6315637230873108,0.7593678832054138,-0.009849651716649532,0.6012055277824402,0.7310609221458435,-0.005244014319032431,0.5781117081642151,0.7080581188201904,-0.001270247157663107
AKU,0.8297687768936157,0.8695898652076721,3.081922272940574e-07,0.8342888355255127,0.7698186039924622,0.007604917045682669,0.8062781691551208,0.6945433616638184,0.010364889167249203,0.7609769701957703,0.6466813087463379,0.013166580349206924,0.7350382804870605,0.601323127746582,0.016124669462442398,0.7255882620811462,0.6916927695274353,-0.0005844254046678543,0.6523857712745667,0.6363629102706909,-0.002056883415207267,0.6128796339035034,0.6103366017341614,-0.0010095667093992233,0.5832465291023254,0.592077374458313,0.0006277156644500792,0.6981332302093506,0.735338032245636,-0.005189571995288134,0.6228151321411133,0.6687880158424377,-0.008515013381838799,0.5811664462089539,0.6322887539863586,-0.00845184363424778,0.5524272918701172,0.6042000651359558,-0.007030324079096317,0.6833124756813049,0.7822204828262329,-0.008095466531813145,0.6138019561767578,0.7235660552978516,-0.009338974952697754,0.5760699510574341,0.687633752822876,-0.00971151515841484,0.5503071546554565,0.6611042022705078,-0.009538037702441216,0.6800832748413086,0.8310936689376831,-0.009511078707873821,0.6254085302352905,0.785277247428894,-0.007485327310860157,0.596633791923523,0.7600187659263611,-0.0028242452535778284,0.5755093097686768,0.7393646240234375,0.0017616782570257783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AKU,0.8022775650024414,0.8751722574234009,2.7532729518497945e-07,0.8104625344276428,0.780059278011322,0.0017455213237553835,0.7868470549583435,0.7079596519470215,0.0020889337174594402,0.744187593460083,0.6652777791023254,0.0029721742030233145,0.7149673104286194,0.6278649568557739,0.004074020776897669,0.7091239094734192,0.7083123326301575,-0.00739167258143425,0.6407407522201538,0.6544271111488342,-0.011978131718933582,0.6033733487129211,0.6301255226135254,-0.012838649563491344,0.5758100152015686,0.6134873032569885,-0.01229180209338665,0.6824219226837158,0.7480325102806091,-0.010132618248462677,0.61195969581604,0.6843587756156921,-0.014904212206602097,0.5713755488395691,0.6515090465545654,-0.01615649275481701,0.5436697006225586,0.6273079514503479,-0.016008006408810616,0.6677272915840149,0.79081130027771,-0.011779235675930977,0.6025803685188293,0.7348181009292603,-0.014628498815000057,0.5653777122497559,0.7032931447029114,-0.01643049158155918,0.5398868322372437,0.6820529699325562,-0.017419781535863876,0.6641632318496704,0.8359184861183167,-0.012542997486889362,0.6148456335067749,0.7935237288475037,-0.012657247483730316,0.5860790610313416,0.7702057361602783,-0.010275452397763729,0.5642353892326355,0.7523105144500732,-0.007494311314076185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
